"заѓадочный","mysterious/enigmatic/unclear/incomprehensible"
"́уголь","coal"
"согл́асие","consent, agreeing"
"заключённый","imprisoned; sealed; concluded"
"звон","ringing clanging chime"
"угад́ать","guess (at random)"
"заќаз","order, prohibition, interdict"
"довер́ять","trust, commit, entrust, confide, give credence"
"раз́умный","reasonable"
"чеч́енец","Chechen"
"растер́яться","To lose the ability to think not to know how to act to be at a loss; To get lost to disappear one after another (about many subjects)"
"пр́актика","practice; internship"
"ст́ойка","stand; counter; stance"
"железнодор́ожный","railway, railroad"
"интеллиѓенция","intelligentsia"
"л́ампочка","electric light bulb"
"заст́ыть","to thicken up, set congeal, harden; freeze"
"ув́еренно","confidently, with confidence"
"сметь","to dare"
"ген","gene"
"м́ышца","muscle"
"благод́арность","gratitude"
"щёлкнуть","click, crack, pop, flick, fillip, trill, jug, snap"
"катеѓория","category"
"нквд","NKVD (People's Commissariat for Internal Affairs)"
"угол́овный","criminal, penal"
"туп́ой","stupid (dull, slow-witted), apathetic; blunt / obtuse, "
"п́уговица","button"
"п́одлинный","original, authentic, genuine; true, real, pure"
"чётко","clearly, accurately"
"в́ысказать","state, say, tell, express"
"наступл́ение","arrival or onset; attack"
"овердр́афт","overdraft"
"батоп́орт","floating gate (of a dry dock), caisson gate"
"хлебос́ольный","hospitable"
"гекќон","gecko"
